Date,AAPL,AMZN,BRK-B,GOOG,GOOGL,JNJ,MSFT,TSLA,UNH,XOM
1/29/2015,27.49630165,23.52442932,145.4258575,29.48856354,31.08493614,85.24488068,45.00853348,14.6811676,104.1035767,56.71323013
1/30/2015,27.57819176,24.20938873,144.6197205,29.77427673,31.49788666,85.23231506,45.28369141,14.51547241,104.7316208,56.07730103
2/2/2015,27.36434746,25.47232819,145.2385864,30.77805901,32.73481369,86.37320709,46.09538269,14.44838238,105.9579697,56.17756653
2/3/2015,27.03406525,24.29169655,146.0310059,30.4024334,32.32913208,86.21700287,45.36687088,15.03931141,104.2096024,57.10599518
2/4/2015,26.66423607,23.56668854,146.937912,30.41803551,32.19997787,86.70361328,45.09730148,15.25619793,103.1500092,58.16604614
2/5/2015,26.69396019,23.58184624,146.5800934,30.28916359,32.11060715,86.42379761,44.91880417,15.31114674,103.14534,57.96969986
2/6/2015,26.55918312,23.55171013,146.5370026,30.45928001,32.25458908,86.65485382,45.08890152,15.35902119,102.9408264,58.20106506
2/9/2015,26.65334511,23.56377983,146.9569092,30.50652122,32.39768982,86.79277802,45.12417984,15.34680939,103.2826767,58.2488327
2/10/2015,26.68290329,23.6956234,147.1532135,30.4163723,32.27507782,86.99887848,45.31498337,15.44613361,103.9361649,58.16907501
2/11/2015,26.81542015,23.65199852,147.4545441,30.42687798,32.35411453,86.98740387,45.16919708,15.5616684,104.2180176,58.12496948
2/12/2015,26.89214897,23.85447502,147.4958649,30.46907425,32.35066986,87.20838165,45.36778259,15.80305099,105.1511688,57.89994812
2/13/2015,27.07135201,23.13109016,148.0503845,30.24017334,31.83982086,87.24720764,45.13830185,15.81165504,104.69487,58.94309235
2/17/2015,27.01650238,23.97212791,147.5982666,30.90818214,32.49829102,87.70681763,45.6644249,16.14577293,105.9899902,59.10779953
2/18/2015,26.97058487,24.13899422,147.1346588,30.94707489,32.45365143,87.60536957,45.60820389,16.21057892,106.0382385,58.87948227
2/19/2015,27.0684967,24.90600014,147.6661835,31.18386841,32.91433334,88.21865845,46.10643387,16.23841858,107.8253784,58.35564041
2/20/2015,27.1760807,25.68778419,147.4036255,31.33421516,33.34342957,88.11446381,46.12747574,16.29561615,108.7444,57.69035339
2/23/2015,27.31586647,25.21265221,147.2546082,30.90473747,32.9417572,87.41055298,45.5906601,16.26156998,107.6568146,57.6815033
2/24/2015,27.52583313,24.63484955,146.2284851,30.32718658,32.23490524,86.32254791,45.09157181,16.09340668,106.5709686,57.33380508
2/25/2015,27.23428726,22.23434067,147.0054779,29.68783379,30.99638557,86.02568817,44.30556488,15.84296227,102.7150803,58.30935287
2/26/2015,27.16647339,21.96319199,149.3870239,30.3769474,31.38008118,88.05873871,45.5548439,15.60614491,104.2143021,59.23069763
2/27/2015,27.16562653,22.98634338,150.9204865,31.06906509,32.2064209,89.73027039,46.61755753,15.54194832,107.3426743,59.20726013
3/2/2015,27.06790352,24.50117111,151.4770203,31.81766701,33.14465714,90.99771881,47.71842194,15.56855965,110.1644897,58.90137863
3/3/2015,27.08890343,24.62692261,150.3873138,31.86612129,33.20873642,90.07290649,47.16400528,15.64862251,109.1360626,58.68781281
3/4/2015,26.99878502,25.77949333,150.2400513,32.39008331,33.93426514,90.51543427,47.63656235,15.65554619,110.4811325,58.26803589
3/5/2015,26.97933197,26.07639694,149.8403931,32.4262619,34.03644562,90.27848816,47.5012207,15.66765022,110.4606552,57.99591064
3/6/2015,26.85613251,27.1688385,150.4710846,32.89981461,34.71175003,91.51916504,48.39067078,15.70786572,112.8338089,57.62691116
3/9/2015,26.93710136,26.98548508,148.9721375,32.59352493,34.35132217,90.20663452,47.75436783,15.51331615,111.3217392,57.19180298
3/10/2015,27.07194519,26.74850845,148.3278656,32.33652115,34.12447357,89.59741974,47.50992203,15.54033184,110.8299713,56.93009567
3/11/2015,27.35135841,26.65664291,145.6516266,31.75205803,33.46524811,87.4920578,46.59168625,15.42562008,109.3658981,56.08647537
3/12/2015,27.76174355,26.68675423,142.9330902,31.09531212,32.93572617,85.41760254,45.61775589,15.44216156,108.0491867,55.29861832
3/13/2015,27.85149384,26.58460808,142.3992462,30.90826035,32.84326553,84.92588043,45.27928543,15.42353535,107.4312363,55.08029175
3/16/2015,28.05491638,27.29982948,143.1360931,31.19828606,33.23433304,85.8663559,46.17819595,15.26374722,109.8109589,54.97615814
3/17/2015,27.95975876,26.89587593,143.657135,31.06890488,33.12651825,86.14063263,46.05569077,15.17172146,109.2024002,55.18921661
3/18/2015,28.02910423,26.06136131,143.904129,30.54215431,32.60851288,85.70822906,45.76897812,14.89957047,108.1083145,55.20582581
3/19/2015,27.75232124,25.00444221,145.2776489,30.22680664,32.27397919,85.86676788,45.37876511,14.60681725,106.2048798,55.92770767
3/20/2015,27.68398857,24.84025955,145.0827332,30.16558456,32.18550873,85.83468628,45.34711075,14.58002758,106.0357437,55.76181793
3/23/2015,27.53691101,24.15156555,145.0958252,29.83487701,31.83990288,85.18119049,44.68850327,14.57113552,103.9771881,56.09646225
3/24/2015,27.39280891,24.5336132,145.2424011,30.18580246,32.22338104,85.76877594,45.0161705,14.85020733,104.861557,56.14630127
3/25/2015,27.47387695,24.90877724,145.1178436,30.41019058,32.5566864,85.77315521,45.20748901,14.97849655,105.4788589,55.83897781
3/26/2015,27.37108803,24.77618217,143.5080414,30.19321251,32.08073044,84.59687042,44.76361847,14.94621658,103.9239426,55.71525955
3/27/2015,27.46552467,24.98720932,143.0254059,30.15719032,31.9825573,84.43811798,44.82977295,14.76904106,104.1657333,55.51004791
3/30/2015,27.50486755,25.00394249,142.2769318,30.08164978,31.91863251,84.06756592,44.75152206,14.67463303,103.9146957,55.14668274
3/31/2015,27.34899902,24.32702827,143.7439423,29.88514328,31.72144318,84.64144897,44.59956741,14.71431351,103.3295517,55.92153549
4/1/2015,27.38167953,24.35133934,143.2471924,29.81681061,31.58821297,84.35233307,44.50537491,14.68604469,103.2465515,55.71860504
4/2/2015,27.38640022,23.89461136,142.628891,29.45050049,31.05747032,83.59877777,44.09210587,14.53953648,101.8907623,55.83845901
4/6/2015,27.39860725,23.7733593,141.9327545,29.31409264,30.86992645,83.31482697,43.97209167,14.46433926,101.4174271,55.55386734
4/7/2015,27.41072083,23.06344986,142.8472137,28.95980072,30.47072601,83.44442749,43.84803391,14.52942371,100.6262512,56.24542618
4/8/2015,27.28913498,22.49317932,143.3307953,28.70623398,30.14183807,83.53038025,43.46507645,14.610322,99.65554047,56.78321838
4/9/2015,27.43263435,23.02247238,143.1878662,29.00692368,30.5685463,83.6029892,43.68415451,14.64759445,100.6489563,56.33906937
4/10/2015,27.41468048,23.28760147,143.2837524,29.15942764,30.80026054,83.82641602,43.81005859,14.64096451,101.0761719,56.28065491
4/13/2015,27.20689392,22.99721718,143.7141876,29.1249485,30.69939995,84.10900879,43.77032471,14.7394352,100.6002579,56.72103882
4/14/2015,27.33750343,22.75960732,144.3364868,28.9788723,30.57730675,84.17628479,43.76885986,14.71221447,100.8696747,56.85984802
4/15/2015,27.22323799,22.72539902,143.4992371,28.88310623,30.30996704,83.73484802,43.59723282,14.71042728,100.0668259,56.86467361
4/16/2015,27.058218,22.63909149,143.6432343,29.00422478,30.42687798,83.65998077,43.57336426,14.88520336,99.41611481,57.17126083
4/17/2015,27.13093758,22.66280937,143.5958252,29.00256157,30.41644287,83.58505249,43.63957977,14.94434929,99.71917725,57.10755539
4/20/2015,27.30399704,22.18893433,141.2449341,28.36329651,29.51114082,82.03819275,42.68947983,14.94220448,97.67480469,56.57217026
4/21/2015,27.18647194,23.42228699,143.6490936,29.34863853,30.85707664,84.10510254,44.21875763,14.81861877,100.9380035,56.89490128
4/22/2015,27.23404503,23.8112793,143.5262451,29.56068039,31.13578796,84.25061035,44.40865326,14.89015388,101.7016602,56.64379883
4/23/2015,27.01707077,23.24136353,143.7053375,29.46066475,31.02718735,84.02457428,43.99219513,15.01250267,100.0926208,57.0007515
4/24/2015,26.9182148,23.35337257,144.4671936,29.64463806,31.26107025,84.74123383,44.28862,15.03136158,100.8139038,57.12911606
4/27/2015,26.76664734,23.97805405,144.7719727,30.11753845,31.98601151,85.49298096,44.63161469,15.25038338,101.9760361,57.03845978
4/28/2015,26.85737038,23.58843422,145.1783295,30.2429409,32.03364563,85.30944061,44.21150208,15.49411201,101.8944244,57.9549408
4/29/2015,26.85302162,23.67310333,145.2054138,30.14052582,31.78557205,85.52217865,44.28925323,15.5931263,102.476738,57.92256927
4/30/2015,26.97435379,24.14759254,145.1915436,30.26965904,31.91204834,85.75397491,44.48836899,15.66570187,103.3640594,57.80715942
5/1/2015,27.11136627,25.0166378,144.3302002,30.33428764,31.94014359,85.53185272,44.55186462,15.69863129,104.3265839,57.4307251
5/4/2015,26.94303322,25.55149078,144.3013763,30.76380539,32.38051987,86.08831787,44.97336197,15.86476707,105.0393066,57.51361084
5/5/2015,27.02881432,25.43298149,144.648819,30.82440376,32.43769836,86.26828003,44.93696976,15.95923424,105.3299789,57.61798477
5/6/2015,27.16623497,25.34436798,143.7547455,30.46170616,32.019104,85.49663544,44.50937653,15.88290119,104.8006134,57.17250443
5/7/2015,27.39508247,25.46440125,143.1030426,30.28005409,31.76484108,85.1659317,44.65223694,15.68898964,105.1904449,56.71307373
5/8/2015,27.46343231,25.63311577,142.9397278,30.3581543,31.92617035,85.21903229,44.9240036,15.60195065,105.5210876,56.37667465
5/11/2015,27.18765831,24.89587212,144.2818604,30.30455017,31.89481926,85.63519287,44.61496735,15.69030285,104.3761597,57.08922577
5/12/2015,27.40474892,25.19997787,144.1093903,30.38041306,32.0634079,85.69350433,44.99995422,15.57945919,105.5887604,56.47520828
5/13/2015,27.51027107,25.29614639,143.4551544,30.24062538,31.87709618,85.31912994,44.99999237,15.40896893,105.4980316,56.22891235
5/14/2015,27.60266876,24.82284164,143.673172,29.94239044,31.54893494,85.22548676,44.92467117,15.15801144,105.1143494,56.15035248
5/15/2015,27.49692917,23.59020805,144.9905243,29.46761513,31.06260872,85.4129715,44.70533371,14.92260551,103.5995712,56.65139771
5/18/2015,27.57593727,24.55984879,145.1017761,29.99993706,31.70470238,86.06970215,45.18817902,15.26763821,105.874794,56.42056274
5/19/2015,27.75875092,24.33896446,146.2137299,29.89130402,31.70586205,86.52178192,45.30210114,15.10080147,106.6105881,56.45699692
5/20/2015,27.77555275,25.11940002,146.8320007,30.44064903,32.43067932,87.33460999,45.82391739,15.15874386,108.3739319,56.25227737
5/21/2015,27.61229134,25.36531448,147.1039276,30.7124691,32.71140671,87.74947357,46.16965866,15.28863144,108.7480316,56.43330383
5/22/2015,27.68114853,26.00619698,147.2788849,31.08816338,33.17037964,88.10358429,46.73087311,15.54302979,110.1300354,56.41658401
5/26/2015,27.83488274,25.53839302,146.2874146,30.69905281,32.75498199,86.86562347,45.98001862,15.52040482,108.7431717,56.02505112
5/27/2015,27.92606735,25.32941818,145.0944824,30.36531258,32.27473068,86.02857971,45.68707657,15.06079865,107.7725983,55.53837967
5/28/2015,28.00014687,25.6151371,145.7783356,30.56780624,32.69960022,86.50850677,46.0364418,15.0223608,108.4562531,55.66146469
5/29/2015,27.89040565,24.80280495,145.344101,30.16942406,32.20223999,85.81687164,45.49834824,14.79594803,106.4116669,55.64821625
6/1/2015,28.08165741,24.81898499,145.2149048,29.96676826,31.90431023,85.53443909,45.41798782,14.51424313,106.5314789,55.72118759
6/2/2015,28.03959656,25.18631363,144.9702606,30.20170212,32.19305801,85.62069702,45.54502106,14.46014309,106.6346664,55.6831665
6/3/2015,27.88225174,25.09702873,144.7731781,30.24190712,32.24110413,85.44026184,45.55822372,14.47566223,105.7769394,55.73794174
6/4/2015,27.77116394,25.25992012,144.5720825,30.40835953,32.41263199,85.52400208,45.58604431,14.70892811,105.8099518,55.74567032
6/5/2015,27.77219009,25.53612709,143.5573578,30.42694092,32.31050873,84.93827057,45.36927795,14.67371082,105.5092392,55.51848984
6/8/2015,27.73078918,25.68167877,142.709259,30.40726662,32.2663269,84.46986389,45.16738892,14.57335186,104.8328247,55.38895035
6/9/2015,27.72260094,25.11606026,142.3608856,29.92732811,31.62974167,84.13573456,44.8753891,14.25822544,103.7096939,55.5115509
6/10/2015,27.66278267,24.77248383,142.4702606,29.68892288,31.33968353,84.20618439,44.82939148,14.02983189,102.9292679,55.75116348
6/11/2015,27.55824089,24.73007584,143.8836975,29.96888924,31.78488541,84.94234467,45.16798401,14.25814724,103.4049225,56.19192123
6/12/2015,27.55138969,25.12727737,143.76474,30.23176575,32.11132431,85.08201599,45.35790253,14.55478382,104.325386,55.99916458
6/15/2015,27.69394112,25.34183121,143.3657227,30.21504593,32.07507706,84.9311676,45.37405777,14.43278885,104.7720337,55.68183517
6/16/2015,27.74768066,24.65940094,142.619751,29.66420937,31.3831749,84.01104736,44.80665588,14.10741138,103.1304779,55.55257797
6/17/2015,27.68261528,24.44099236,143.2190399,29.61375999,31.34171677,84.34227753,44.84420776,14.10261631,102.9785767,55.90871048
6/18/2015,27.59499359,24.43740082,143.1798859,29.65706444,31.42024231,84.4107666,44.84941864,14.19258976,102.730835,55.94565582
6/19/2015,27.3212471,24.67846107,144.6625061,30.17350388,32.10641861,85.45308685,45.19680023,14.41698933,103.2178879,56.50445557
6/22/2015,27.35887337,24.08370399,144.2031403,29.77332497,31.57144928,84.64038086,44.47420883,14.48312187,102.042099,56.42586136
6/23/2015,27.1079216,24.26272011,144.2529449,30.05112076,31.90198517,84.98438263,44.65522766,14.72754669,102.1414413,56.58101273
6/24/2015,27.3533268,25.06194305,144.6096802,30.45433807,32.47613907,85.55065918,45.29841232,14.8014822,104.4563065,56.17538452
6/25/2015,27.46333313,25.1962719,144.9358826,30.48111153,32.53475952,85.73801422,45.50733948,14.76402473,105.1476135,56.12966919
6/26/2015,27.48165131,24.47159576,144.115387,29.98238564,31.92489052,84.82601166,44.74803162,14.6566267,103.3492279,56.00936508
6/29/2015,27.80023575,24.82651901,144.6803741,30.03775024,32.06575775,85.02082825,44.91064072,14.26152039,104.7088776,55.73029709
6/30/2015,27.90776253,24.42922783,142.7129517,29.49201012,31.25855827,83.65829468,44.39889526,14.12815094,103.1562576,55.31598663
7/1/2015,27.90894508,24.60167885,142.7868195,29.52873039,31.30087662,83.88389587,44.6286087,14.0232296,103.2849426,55.50088501
7/2/2015,27.95949173,24.5690937,143.2924957,29.56690216,31.29827309,84.39945984,44.55176926,13.72489929,103.4786453,55.58182907
7/6/2015,27.75380325,24.48338509,143.2749176,29.6267128,31.29218864,84.6268158,44.60155487,13.83447456,103.1103897,55.77635574
7/7/2015,27.84925461,25.05563545,143.4622345,29.95319366,31.61605835,85.04831696,44.97980499,13.76556015,104.4439011,55.57904434
7/8/2015,27.60208321,25.04381561,142.9806519,29.9850235,31.654356,84.74961853,44.96969223,13.88852406,103.6278458,55.56187439
7/9/2015,27.59118271,24.74918747,141.5202179,29.65652657,31.30134392,83.53974915,44.60734558,14.03764915,102.2485886,55.21311569
7/10/2015,27.62779236,24.96220589,141.9281921,29.80474854,31.58254623,83.92991638,44.83264923,13.98330307,102.7900314,55.19646072
7/13/2015,27.63702202,25.17870903,143.3140869,30.18011093,31.98605347,84.89074707,44.97322845,13.88679409,103.8342667,55.4716568
7/14/2015,27.53110313,25.3534832,144.7295227,30.66205406,32.63808823,85.78259277,45.26462555,14.13226223,104.7420349,55.70558167
7/15/2015,27.45123672,25.55184174,145.2506561,30.84632301,32.89471817,86.1289444,45.4899292,14.21997166,105.2198334,55.91370392
7/16/2015,27.40171242,25.59272385,145.6858063,30.97251511,33.16776657,86.39719391,45.62566757,14.46365452,105.7527924,55.89772034
7/17/2015,27.18615913,26.32449722,146.2335815,31.5657711,34.10904312,87.17427063,46.17778778,14.85570812,107.0606461,55.83056259
7/20/2015,27.01916313,26.97278023,146.435379,31.99872017,34.81079483,87.73560333,46.09027863,15.23052692,107.9706573,55.71557236
7/21/2015,27.01770592,27.62773514,146.5569611,32.47550583,35.36859512,88.35466003,46.64886856,15.71199131,110.1479492,55.3929863
7/22/2015,26.80317116,27.57168388,146.3493347,32.4967804,35.35136795,88.20069885,46.53008652,15.85847473,109.7933197,55.59070969
7/23/2015,26.66006088,27.9455471,145.1805267,32.64513779,35.37728119,87.79742432,46.27256012,15.95085526,109.588028,55.32723618
7/24/2015,26.67029953,28.56149673,144.3122711,32.89847183,35.5855484,87.87998962,46.68114471,15.86613464,110.2353058,54.89854813
7/27/2015,26.5534153,27.61776924,142.7259369,32.34814835,34.71335602,86.64589691,46.11410904,15.68323517,107.3210373,54.77449799
7/28/2015,26.93342972,28.46875191,144.0706635,32.61828232,35.29023743,87.6493454,47.05309296,15.26814651,110.0734253,54.73200607
7/29/2015,26.65802765,28.24531364,144.5366211,32.603302,35.17475128,87.85297394,46.78042221,15.37649536,109.2217026,55.42946625
7/30/2015,26.56303596,28.4613018,144.8132629,32.75246429,35.35795212,88.11604309,46.71119308,15.67387295,109.6771774,55.76577377
7/31/2015,26.58561897,28.969347,144.9291077,33.00987244,35.64998245,88.50920868,47.01657486,15.8625946,110.8067398,55.80273438
8/3/2015,27.09267235,29.1707592,144.892746,32.93185425,35.65608978,88.38713837,47.01046753,15.74600792,112.3027954,55.00771332
8/4/2015,27.24098206,29.27424049,144.6025391,32.88233948,35.66852188,88.15449524,47.079319,15.69860363,112.5251923,54.75624466
8/5/2015,27.37277794,29.19164848,144.7203674,32.76042938,35.57739258,88.13736725,47.17621613,15.57068634,112.6304398,54.71234894
8/6/2015,27.43106079,29.429039,144.2931824,32.87329483,35.78176498,87.92568207,46.94416046,15.65019321,112.7832184,54.44662094
8/7/2015,27.28978729,29.80859184,142.9745941,33.06130219,35.91683578,87.29066467,46.81876755,15.80666256,112.2243042,54.32249832
8/10/2015,27.46399879,30.08259392,142.9138336,33.16056061,36.11534882,87.32297516,47.0200386,15.82044792,112.9156189,54.19779968
8/11/2015,27.20030403,29.66990662,143.6209564,33.07146835,36.01354218,87.60910034,47.0176239,15.61563301,111.9725571,54.4784584
8/12/2015,27.33094788,30.03027916,144.1407928,33.29209518,36.40606308,88.025383,47.27201462,15.84499645,113.3244171,54.53817749
8/13/2015,27.1378746,30.05579948,143.8371277,33.36868286,36.3535347,87.87860107,47.36513901,15.79849339,112.6837921,54.68350983
8/14/2015,27.32040596,30.70879364,144.5059509,33.73636627,36.83893204,88.75231171,48.17335892,15.92963696,114.7309875,54.91379547
8/17/2015,27.39073753,30.77251434,144.756134,33.77751923,36.91041946,88.90574646,48.29404068,15.94117737,115.0762024,54.9450531
8/18/2015,27.32350349,30.29353523,144.577301,33.54986954,36.64060211,88.47671509,47.7850647,15.90937614,113.9400482,54.7677269
8/19/2015,27.25684929,29.61476135,143.8599396,33.12768936,36.14223862,87.40603638,46.96000671,15.73219204,111.7650909,54.40977859
8/20/2015,27.92524338,30.70394516,145.4820404,33.55919266,36.80490112,89.05431366,48.29118347,15.88902378,116.5874329,54.64050293
8/21/2015,27.93648148,30.65807724,144.807373,33.36168289,36.42884064,88.6481781,48.18340683,15.58827972,116.2636719,54.51100159
8/24/2015,27.5813427,29.2309494,141.7588196,32.23566437,34.81766891,85.75162506,46.3884201,14.78744316,110.5699005,53.6828804
8/25/2015,27.86655045,28.66903305,142.1876831,31.76703835,34.3859024,85.46228027,45.70108795,14.17383194,109.7781906,53.71553802
8/26/2015,28.05539131,29.31289864,142.819931,32.18330765,34.75666046,86.22467804,46.22837448,14.09982967,111.798584,53.60821533
8/27/2015,27.81666946,29.3155632,143.4563141,32.49848557,35.12703323,86.6860199,46.62620544,14.61471176,112.1981888,53.79230881
8/28/2015,27.46192741,28.49854279,143.3555298,32.30036163,35.01012802,86.28765106,46.31706238,15.34309101,110.5659027,53.99282074
8/31/2015,27.42333794,28.31522369,143.2880707,32.23217392,34.96082306,86.19329071,46.34939957,15.62047672,110.3973999,54.00191116
9/1/2015,27.43982124,27.8712368,143.1754761,31.96183395,34.66548538,85.7913208,46.10923004,15.56716156,109.5920715,54.05138779
9/2/2015,27.72506523,27.99307442,143.0417023,31.78372383,34.34469223,85.69623566,45.98935699,15.10140896,110.1359253,53.87091827
9/3/2015,27.96107674,28.19022369,143.9840393,31.92955589,34.42911148,86.29222107,46.20996475,14.85501862,111.274025,54.03352737
9/4/2015,27.9636898,27.95390129,144.0738068,31.82968521,34.3067627,86.18506622,46.20451355,14.94724178,110.9981079,54.12407303
9/8/2015,27.95302773,27.50189018,143.3621979,31.47434235,33.9131546,85.42739105,45.86514664,14.89135551,109.6811523,54.0243187
9/9/2015,27.79455185,26.92634964,143.425827,31.32942581,33.85666656,85.20344543,45.620121,14.94325256,108.2799911,54.12327957
9/10/2015,27.89752579,27.3871212,143.7248535,31.56479454,34.06202316,85.69686127,45.92023849,14.80497837,109.3467102,54.03243637
9/11/2015,28.07891655,28.08420372,144.6114502,31.93265915,34.40083694,86.52732849,46.33129883,14.44735527,110.8972397,54.13665771
9/14/2015,28.13212585,28.27235222,144.7330322,32.05232239,34.52936554,86.72585297,46.4703331,14.26506615,111.0990143,54.07944107
9/15/2015,28.19137573,28.25546455,144.6130676,31.98145103,34.47605133,86.60140991,46.4037323,14.05680847,110.8172531,54.00798798
9/16/2015,28.15740585,28.21909142,144.8419342,32.04405975,34.59221268,86.715065,46.33454132,14.03652763,110.5695953,54.05780792
9/17/2015,27.82950401,26.97149277,144.6808472,31.58111763,34.28351974,85.84261322,45.6571579,14.74637413,108.1987915,54.47629166
9/18/2015,27.45979881,25.96778107,144.2271576,31.26650047,33.97890472,85.23143768,45.43641663,14.77109337,105.6550217,54.54139328
9/21/2015,28.10957909,29.34369659,146.9398956,33.03371048,35.60123444,88.78166962,47.72948837,13.47641563,113.6817169,54.3495369
9/22/2015,28.08319092,29.58880615,145.7562561,33.05406952,35.48358154,88.3738327,47.60453033,13.28742027,112.8848877,54.21973038
9/23/2015,28.28419495,28.63337326,144.6731873,32.20228195,34.53515244,86.85361481,46.68424225,13.04369164,110.7169952,53.91684341
9/24/2015,28.30834961,26.70645714,143.1451263,31.08614922,33.53017426,84.58500671,45.36042404,13.27509594,106.4846954,53.77697754
9/25/2015,28.47973442,26.879673,143.0603638,30.98793221,33.34560394,84.43320465,45.36497879,13.1769886,106.8338242,53.78604889
9/28/2015,28.60548019,27.32249832,143.559967,31.11563301,33.39202499,84.83076477,45.62301254,13.01567745,107.9599152,53.93148041
9/29/2015,28.34724617,26.58997917,142.4395142,30.70879364,32.87894058,84.02277374,45.19583511,13.17314148,106.0843048,53.80207825
9/30/2015,28.01994514,26.49191475,142.303009,30.75976181,32.89820099,84.33169556,45.16192627,13.6537199,105.8275757,53.96252823
10/1/2015,27.79196739,26.5305748,142.8431702,30.93175316,33.14680099,84.72090912,45.33311844,14.22623825,106.1169052,54.37380219
10/2/2015,27.72660255,26.81458855,142.9300995,31.17239189,33.4719162,84.93170929,45.71869278,14.4924078,106.7720261,54.43383408
10/5/2015,27.40153313,26.5526371,142.8992004,31.27808571,33.64959335,84.77033234,45.70436859,14.61332035,105.4547119,54.69475937
10/6/2015,27.23826408,27.14909744,143.3449097,31.78019905,34.30934143,85.39671326,46.08054733,14.65201473,106.1085587,54.84690475
10/7/2015,27.10251808,27.61535072,143.2449799,32.11976242,34.70372391,85.56025696,46.37998962,14.7150526,106.4459763,54.90628052
10/8/2015,26.8153801,28.09393311,142.9316559,32.50693893,35.02099991,85.83934021,46.39445877,14.96476841,106.8066406,54.98698425
10/9/2015,26.59653664,28.39886665,142.5357666,32.68938446,35.10500717,86.01772308,46.4115181,15.18095875,106.9417419,55.14970779
10/12/2015,26.5898838,28.32155991,143.2171021,32.70332336,35.19800568,86.43536377,46.44895554,15.31072426,107.517067,55.27615356
10/13/2015,26.60362625,28.78164482,143.5077515,32.97262192,35.5530014,86.95261383,46.76202011,15.48385429,108.7980728,55.14490128
10/14/2015,26.68572617,28.84568977,143.5399017,32.9254837,35.53159332,86.93840027,46.73434448,15.51107597,109.0020142,55.11323547
10/15/2015,26.47122192,28.55263519,142.3223267,32.81375504,35.27033615,85.93016052,46.13523865,15.54400921,106.948967,55.17839813
10/16/2015,26.15724564,27.95006561,142.8433685,32.75221252,35.2319603,86.04004669,45.52876663,15.63867474,105.6480026,55.61117935
10/19/2015,26.33120728,30.00578499,143.9099426,33.81123734,36.28486252,88.18317413,46.67147446,16.26851463,110.4860153,56.19745636
10/20/2015,26.40786171,30.45878601,144.240509,33.89802933,36.53149414,88.59812164,46.76655197,16.30697632,111.5792313,55.97437286
10/21/2015,26.41046333,30.66497993,143.5956879,33.88621902,36.3969574,88.52401733,46.80173874,16.41091728,111.9220428,55.89818192
10/22/2015,26.52032089,30.51268959,143.6613922,33.74740601,36.3166008,88.41474152,46.75777817,16.29010201,111.7876968,55.77259445
10/23/2015,26.43224907,30.04481316,144.6155548,33.80501938,36.24258041,89.03974152,46.90301514,16.10305786,111.550209,56.36593628
10/26/2015,26.75540543,31.09906769,145.9563599,34.89142609,37.41598892,90.71108246,47.59771347,16.42458725,115.7926712,57.29999542
10/27/2015,27.04393768,31.9035759,146.6959381,35.27253342,37.88955307,91.51921844,47.90973663,16.86845589,119.0519257,57.51835632
10/28/2015,27.20904732,32.24074936,146.7654419,35.36014557,38.07178116,91.55286407,47.65939331,17.21636391,120.3730087,57.42987442
10/29/2015,27.24061584,32.27054214,147.1008911,35.7479248,38.31056976,92.05669403,47.69648361,17.41908264,121.2116852,57.98944092
10/30/2015,27.45654106,32.79878235,147.3913879,36.04411697,38.5592804,92.70735931,47.89623642,17.49383354,122.6266022,58.3048172
11/2/2015,27.61947632,32.95436859,147.6798248,36.46592712,38.78832245,92.77202606,47.80496979,17.35881996,123.3666,58.75350571
11/3/2015,27.8630085,33.58931732,148.3183746,36.97975159,39.08315659,93.84883118,48.23246765,17.35895729,125.2779694,59.47204208
11/4/2015,27.9648838,33.9386673,148.5660706,37.35053253,39.18677521,94.43991089,48.42639923,17.22372627,126.369957,60.10463333
11/5/2015,28.38279343,34.62743759,149.2519531,37.81452179,39.6832962,95.06439972,48.61540985,17.14536095,128.1278534,60.2898941
11/6/2015,28.53408241,35.17333984,149.6014709,37.81089401,39.84774017,95.52709961,48.65153122,17.14562988,128.8968353,60.20433044
11/9/2015,28.46393013,35.2305069,149.4758759,37.70837784,39.87091446,95.47109222,48.67560196,17.25935555,128.7162018,60.04344559
11/10/2015,28.28592491,35.1690979,148.6315308,37.37579727,39.69195938,94.685112,48.52377701,17.32032776,127.5168304,59.46963501
11/11/2015,28.05797386,35.21036911,147.8460541,37.19020462,39.54348755,94.39815521,48.64470673,17.38356209,127.0173264,59.21072769
11/12/2015,28.1377449,35.62935257,148.0944214,37.1744194,39.79712296,94.76618195,49.07684708,17.39138603,127.7430878,58.99846268
11/13/2015,28.05608559,35.69971466,147.695282,36.86461258,39.94648743,94.22806549,49.28147125,17.5057621,127.1645584,58.33677673
11/16/2015,27.73367119,35.14890289,145.7294312,36.27095032,39.325737,92.62317657,48.83126068,17.71937943,124.7967911,57.34854507
11/17/2015,27.33682632,34.62318039,144.7409058,36.14639282,38.93813705,92.16822052,48.79220581,18.03633881,123.3143768,57.34141922
11/18/2015,27.28623581,34.3854599,144.5652313,35.86103821,38.70866776,91.78968811,48.49597168,17.98936844,122.605835,57.06090546
11/19/2015,27.33934021,34.4047699,145.9208374,36.05176926,39.13059235,92.77423096,48.97647858,18.05266953,123.6331711,57.34670639
11/20/2015,27.48963547,34.3236351,147.3646851,36.26414108,39.72724915,93.44774628,49.32092285,18.02500916,124.7764816,57.53113937
11/23/2015,27.71011162,34.48753357,147.553299,36.25933456,39.69798279,93.45700836,48.96593094,17.88098145,125.0021286,57.579319
11/24/2015,27.77594185,34.66083527,147.5587616,36.33261108,39.61653137,93.59553528,48.9444809,17.74159431,125.2369385,57.79779053
